date,state,district,market,commodity,variety,min_price,max_price,modal_price,unit
2025-11-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1737.22,1991.94,1838.03,Quintal
2025-11-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1295.62,1687.57,1506.61,Quintal
2025-11-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1565.96,2101.85,1793.13,Quintal
2025-11-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1347.89,1629.7,1545.8,Quintal
2025-11-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1334.92,1578.98,1442.36,Quintal
2025-11-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1368.96,1637.5,1520.0,Quintal
2025-11-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1464.48,1849.42,1671.94,Quintal
2025-11-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1549.94,1905.06,1714.91,Quintal
2025-11-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1340.22,1726.55,1567.53,Quintal
2025-11-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1601.4,2142.04,1829.56,Quintal
2025-11-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1471.82,1834.12,1629.6,Quintal
2025-11-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1485.91,1893.87,1606.06,Quintal
2025-11-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1731.1,2207.94,1893.29,Quintal
2025-11-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1603.41,1943.3,1708.27,Quintal
2025-11-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1644.75,2106.22,1786.77,Quintal
2025-11-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1594.35,1976.43,1767.29,Quintal
2025-11-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1457.05,1972.01,1650.64,Quintal
2025-12-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1457.44,1814.65,1617.07,Quintal
2025-12-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1564.16,1897.38,1742.12,Quintal
2025-12-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1500.2,1912.35,1703.11,Quintal
2025-12-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1673.09,1948.16,1833.41,Quintal
2025-12-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1556.28,2041.12,1812.76,Quintal
2025-12-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1544.14,1919.79,1779.96,Quintal
2025-12-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1615.88,2200.2,1835.46,Quintal
2025-12-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1560.85,2111.04,1800.24,Quintal
2025-12-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1374.54,1832.41,1593.63,Quintal
2025-12-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1427.9,1862.14,1645.82,Quintal
2025-12-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1718.68,2003.43,1813.03,Quintal
2025-12-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1647.43,2054.75,1794.16,Quintal
2025-12-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1811.02,2033.89,1908.12,Quintal
2025-12-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1708.26,2279.06,1973.49,Quintal
2025-12-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1453.73,1802.12,1624.78,Quintal
2025-12-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1665.23,2184.11,1849.22,Quintal
2025-12-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1524.76,1926.51,1666.37,Quintal
2025-12-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1647.25,2030.62,1747.92,Quintal
2025-12-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1576.4,1947.56,1822.68,Quintal
2025-12-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1739.63,2018.98,1885.15,Quintal
2025-12-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1807.0,2239.99,2013.9,Quintal
2025-12-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1557.48,2028.8,1708.49,Quintal
2025-12-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1535.75,1865.28,1742.61,Quintal
2025-12-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1709.61,2178.19,1883.0,Quintal
2025-12-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1647.81,2016.67,1757.68,Quintal
2025-12-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1727.68,2019.23,1906.9,Quintal
2025-12-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1724.82,2313.2,1971.31,Quintal
2025-12-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1655.23,1914.33,1807.58,Quintal
2025-12-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1631.77,1960.14,1809.14,Quintal
2025-12-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1731.82,2296.43,1927.91,Quintal
2025-12-31,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1578.92,1914.54,1794.34,Quintal
2026-01-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1886.74,2210.93,2006.5,Quintal
2026-01-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1784.04,2105.96,1981.11,Quintal
2026-01-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1660.73,2224.03,1862.63,Quintal
2026-01-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1879.77,2254.88,2004.67,Quintal
2026-01-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1727.9,2211.42,1972.35,Quintal
2026-01-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1737.54,2080.38,1835.43,Quintal
2026-01-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1807.72,2442.0,2059.3,Quintal
2026-01-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1786.21,2125.2,1891.96,Quintal
2026-01-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1896.42,2133.16,2025.58,Quintal
2026-01-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1724.2,2108.89,1943.96,Quintal
2026-01-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1699.95,2290.87,1983.52,Quintal
2026-01-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1697.48,2086.8,1926.96,Quintal
2026-01-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1626.63,2247.77,1895.89,Quintal
2026-01-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1840.23,2176.16,1988.07,Quintal
2026-01-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1714.88,2328.15,1945.0,Quintal
2026-01-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1993.4,2212.87,2099.41,Quintal
2026-01-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1687.24,2337.26,1979.14,Quintal
2026-01-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2060.59,2280.99,2170.52,Quintal
2026-01-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1685.66,2033.68,1920.64,Quintal
2026-01-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1717.97,2123.37,1857.51,Quintal
2026-01-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1714.85,2210.99,2004.99,Quintal
2026-01-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1843.35,2263.33,2155.01,Quintal
2026-01-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1962.4,2381.11,2071.89,Quintal
2026-01-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1757.68,2371.62,2052.85,Quintal
2026-01-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2023.7,2298.18,2140.41,Quintal
2026-01-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1739.34,2245.71,2031.98,Quintal
2026-01-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1638.58,1971.16,1779.27,Quintal
2026-01-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1929.98,2367.79,2041.97,Quintal
2026-01-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1982.07,2300.68,2155.36,Quintal
2026-01-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1923.28,2503.54,2194.89,Quintal
2026-01-31,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1919.69,2397.9,2023.88,Quintal
2026-02-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2061.71,2341.22,2182.74,Quintal
2026-02-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1857.62,2216.44,2088.84,Quintal
2026-02-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1968.13,2497.43,2108.33,Quintal
2026-02-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1845.67,2278.5,2169.51,Quintal
2026-02-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2186.7,2517.43,2336.04,Quintal
2026-02-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1835.67,2340.26,2146.43,Quintal
2026-02-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1877.83,2357.86,2183.88,Quintal
2026-02-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1958.16,2408.47,2286.91,Quintal
2026-02-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1898.93,2198.75,2068.56,Quintal
2026-02-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1818.67,2232.31,2001.59,Quintal
2026-02-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1904.34,2382.99,2041.75,Quintal
2026-02-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1719.23,2225.64,1882.47,Quintal
2026-02-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1988.78,2676.6,2245.62,Quintal
2026-02-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2050.91,2561.27,2167.02,Quintal
2026-02-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2040.47,2566.34,2309.78,Quintal
2026-02-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2166.11,2582.41,2293.98,Quintal
2026-02-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1818.23,2296.84,2052.98,Quintal
2026-02-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2010.77,2296.8,2177.27,Quintal
2026-02-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1912.6,2540.21,2220.33,Quintal
2026-02-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1924.88,2348.63,2203.37,Quintal
2026-02-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1936.42,2498.43,2143.5,Quintal
2026-02-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2024.0,2382.83,2175.19,Quintal
2026-02-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1730.67,2407.36,2028.42,Quintal
2026-02-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1996.73,2290.43,2114.45,Quintal
2026-02-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1774.13,2469.8,2060.64,Quintal
2026-02-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2057.0,2607.58,2339.95,Quintal
2026-02-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1902.88,2586.65,2209.76,Quintal
2026-02-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2097.57,2705.38,2271.23,Quintal
2026-03-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1900.01,2575.69,2193.82,Quintal
2026-03-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1906.02,2480.54,2205.41,Quintal
2026-03-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2018.6,2649.4,2249.0,Quintal
2026-03-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1908.35,2290.41,2177.0,Quintal
2026-03-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2041.82,2573.89,2336.86,Quintal
2026-03-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1848.13,2378.26,2066.91,Quintal
2026-03-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2076.86,2697.66,2275.08,Quintal
2026-03-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2289.68,2716.95,2510.96,Quintal
2026-03-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2011.23,2523.53,2198.53,Quintal
2026-03-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2154.05,2555.4,2297.11,Quintal
2026-03-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1944.47,2576.66,2194.58,Quintal
2026-03-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1755.4,2354.62,2049.78,Quintal
2026-03-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1979.4,2499.5,2153.42,Quintal
2026-03-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1950.86,2597.36,2232.93,Quintal
2026-03-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2014.49,2640.19,2210.74,Quintal
2026-03-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1834.45,2270.02,2119.35,Quintal
2026-03-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1858.04,2364.02,2114.42,Quintal
2026-03-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1985.41,2377.76,2199.58,Quintal
2026-03-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2044.95,2790.8,2336.89,Quintal
2026-03-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1983.72,2523.16,2253.52,Quintal
2026-03-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2035.13,2462.9,2325.24,Quintal
2026-03-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2029.59,2575.11,2382.81,Quintal
2026-03-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1918.75,2257.99,2137.84,Quintal
2026-03-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2050.03,2471.62,2228.76,Quintal
2026-03-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2131.04,2873.94,2489.97,Quintal
2026-03-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2090.45,2533.74,2290.04,Quintal
2026-03-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1928.39,2662.01,2254.98,Quintal
2026-03-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2205.3,2677.68,2416.54,Quintal
2026-03-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2180.55,2800.03,2454.98,Quintal
2026-03-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2052.54,2596.67,2189.64,Quintal
2026-03-31,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2010.37,2452.67,2215.86,Quintal
2026-04-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2294.01,2707.47,2435.89,Quintal
2026-04-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2091.58,2758.17,2316.19,Quintal
2026-04-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2117.08,2570.15,2334.0,Quintal
2026-04-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2124.15,2666.16,2301.74,Quintal
2026-04-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2115.38,2565.11,2349.24,Quintal
2026-04-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1882.47,2337.23,2197.07,Quintal
2026-04-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2160.54,2510.24,2384.45,Quintal
2026-04-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1955.84,2447.86,2153.17,Quintal
2026-04-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1875.48,2295.0,2156.55,Quintal
2026-04-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2050.81,2478.52,2275.59,Quintal
2026-04-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2209.31,2733.17,2517.95,Quintal
2026-04-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2013.48,2362.38,2201.87,Quintal
2026-04-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1902.77,2331.65,2192.52,Quintal
2026-04-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2084.18,2515.23,2244.86,Quintal
2026-04-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2061.61,2571.3,2277.65,Quintal
2026-04-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2029.88,2643.55,2293.43,Quintal
2026-04-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2055.93,2665.6,2298.04,Quintal
2026-04-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2037.67,2739.18,2332.96,Quintal
2026-04-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2070.12,2562.53,2300.43,Quintal
2026-04-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1977.61,2291.51,2169.65,Quintal
2026-04-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2029.98,2446.16,2269.05,Quintal
2026-04-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2084.25,2460.47,2284.57,Quintal
2026-04-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1950.77,2459.86,2204.24,Quintal
2026-04-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2174.31,2619.96,2317.98,Quintal
2026-04-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2115.18,2548.57,2252.93,Quintal
2026-04-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1969.8,2591.52,2252.28,Quintal
2026-04-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2196.09,2465.88,2326.19,Quintal
2026-04-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1955.17,2523.78,2168.54,Quintal
2026-04-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2122.36,2427.34,2307.08,Quintal
2026-04-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2050.54,2735.28,2305.06,Quintal
2026-05-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1877.32,2433.02,2194.45,Quintal
2026-05-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2009.32,2516.23,2216.64,Quintal
2026-05-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1990.86,2531.69,2163.97,Quintal
2026-05-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2078.63,2402.73,2276.02,Quintal
2026-05-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1841.86,2551.22,2154.59,Quintal
2026-05-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1932.02,2589.24,2196.74,Quintal
2026-05-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2065.28,2670.41,2305.3,Quintal
2026-05-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1982.9,2441.45,2141.35,Quintal
2026-05-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1966.74,2328.9,2187.07,Quintal
2026-05-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1878.37,2287.75,2153.27,Quintal
2026-05-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1974.55,2394.23,2252.38,Quintal
2026-05-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1796.79,2193.35,2039.5,Quintal
2026-05-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1906.27,2410.95,2114.03,Quintal
2026-05-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1954.35,2311.73,2187.39,Quintal
2026-05-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1938.02,2417.83,2242.26,Quintal
2026-05-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1985.86,2705.16,2286.53,Quintal
2026-05-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2042.09,2445.11,2297.24,Quintal
2026-05-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1873.69,2230.28,2091.13,Quintal
2026-05-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2136.69,2540.01,2320.65,Quintal
2026-05-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1948.51,2474.95,2273.9,Quintal
2026-05-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1984.91,2270.92,2099.21,Quintal
2026-05-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1918.82,2368.41,2037.57,Quintal
2026-05-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1934.15,2436.72,2237.06,Quintal
2026-05-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1915.21,2302.18,2103.13,Quintal
2026-05-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1817.95,2071.61,1965.9,Quintal
2026-05-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1907.9,2212.53,2043.72,Quintal
2026-05-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1993.4,2432.6,2131.65,Quintal
2026-05-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1741.68,2425.1,2035.38,Quintal
2026-05-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2092.02,2653.72,2277.32,Quintal
2026-05-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1789.22,2245.77,1971.6,Quintal
2026-05-31,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1809.3,2130.63,1980.52,Quintal
2026-06-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1967.68,2253.52,2077.92,Quintal
2026-06-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1678.42,2050.35,1935.04,Quintal
2026-06-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1838.91,2220.7,1977.57,Quintal
2026-06-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1669.06,1910.7,1787.64,Quintal
2026-06-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1739.62,2372.33,2000.96,Quintal
2026-06-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1917.15,2506.27,2157.73,Quintal
